
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 551K_scaled.ecu

ECU identified with following data:
HWNumber    = 0261207001       (requested was 0261207001)
SWNumber    = 1037360387       (requested was 1037360387)
PartNumber  = 8D0907551K       (requested was 8D0907551K)
SWVersion   = 0001             (requested was 0001)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 146 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  31.10.2021 15:27:25.370

TimeStamp, nmot_w    , mshfm_w   , msdk_w    , uhfm_w    , gangi     , vfzg      , wped_w    , wdkba     , ub        , perffilt_w, plsol_w   , pvdkds_w  , plsolr_w  , pvdkdsl_w , pssol_w   , ps_w      , pvdk_w    , pu_w      , frxt      , frxta_w   , vpssplg_w , lde       , ldtvm     , ldtvr_w   , lditv_w   , ldptv     , ldrdtv    , ldimn_w   , ldimx_w   , ldimxak_w , ldrlts_w  , ldrlms_w  , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , rl_w      , rlsol_w   , rlmax_w   , rlmx_w    , lamsbg_w  , lamsbg2_w , lamfa_w   , lamfawkr_w, ti_b1     , ti_b2     , usvk      , usvk2     , fr_w      , fr2_w     , uuhsk2_w  , zwgru     , zwist     , zwopt     , zwout     , zwnws     , zwsol     , wkrm      , wkrma     , dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , wnwi_w    , wnwi2_w   , fnwue     , fzabg_w_0 , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabg_w_4 , fzabg_w_5 , fzabgs_w  , tanslin   , tmot      , tmki      , te_w      , tsrldyn   
   23.144, 1647.75   , 11.9722   , 11.9722   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.6      , 1000.94   , 994.063   , 0         , 994.063   , 387.891   , 393.516   , 976.172   , 1000.94   , 1         , 1         , 0.388367  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.492   , 222.492   , 0         , 0         , 0         , 0         , 0         , 25.5      , 25.0781   , 120.82    , 120.82    , 1         , 1         , 1         , 1         , 1.82134   , 1.80534   , 0.577138  , 0.738824  , 0.960908  , 0.93686   , 15.5961   , 32.25     , 32.25     , 32.25     , 32.25     , 32.25     , 32.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.89844   , 0.859377  , 1.95313   , 0.703127  , 1.01563   , 0.109375  , 0.0625    , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.618667  , 2.5       
   23.194, 1640.25   , 11.9445   , 12        , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.625    , 1000.94   , 995.938   , 0         , 995.938   , 389.141   , 391.719   , 979.063   , 1000.94   , 1         , 1         , 0.388428  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.445   , 222.445   , 0         , 0         , 0         , 0         , 0         , 25.3594   , 25.1719   , 120.75    , 120.75    , 1         , 1         , 1         , 1         , 1.80534   , 1.78934   , 0.639726  , 0.754471  , 0.962525  , 0.935242  , 15.7035   , 32.25     , 32.25     , 32.25     , 32.25     , 32.25     , 32.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.89844   , 0.859377  , 1.95313   , 0.703127  , 1.01563   , 0.109375  , -0.203125 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.602667  , 2.5       
   23.244, 1645.5    , 11.9445   , 12.0833   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.675    , 1000.94   , 996.484   , 0         , 996.484   , 389.297   , 389.531   , 978.516   , 1000.94   , 1         , 1         , 0.388916  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.352   , 222.352   , 0         , 0         , 0         , 0         , 0         , 25.1719   , 25.1719   , 120.68    , 120.68    , 1         , 1         , 1         , 1         , 1.80534   , 1.78667   , 0.571922  , 0.754471  , 0.964082  , 0.933686  , 15.5668   , 32.25     , 32.25     , 32.25     , 32.25     , 32.25     , 32.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.859377  , 0.859377  , 2.03126   , 0.703127  , 1.01563   , -0.0625   , -0.203125 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.602667  , 2.5       
   23.294, 1647.25   , 11.8056   , 11.9167   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.8      , 1000.94   , 993.906   , 0         , 993.906   , 388.281   , 389.766   , 976.328   , 1000.94   , 1         , 1         , 0.388794  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.398   , 222.398   , 0         , 0         , 0         , 0         , 0         , 25.1953   , 25.1016   , 120.727   , 120.727   , 1         , 1         , 1         , 1         , 1.816     , 1.79467   , 0.613648  , 0.733609  , 0.965607  , 0.93216   , 15.6058   , 33        , 33        , 32.25     , 33        , 33        , 32.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.859377  , 0.859377  , 2.03126   , 0.703127  , 1.01563   , -0.15625  , -0.0625   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.613334  , 2.5       
   23.344, 1648      , 12.0278   , 11.9445   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.825    , 1000.94   , 996.797   , 0         , 996.797   , 388.203   , 387.5     , 978.594   , 1000.94   , 1         , 1         , 0.387512  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.445   , 222.445   , 0         , 0         , 0         , 0         , 0         , 25.0313   , 25.1016   , 120.773   , 120.773   , 1         , 1         , 1         , 1         , 1.79467   , 1.78934   , 0.660589  , 0.728393  , 0.93747   , 0.930939  , 15.557    , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.859377  , 0.859377  , 2.10938   , 0.722658  , 1.05469   , -0.15625  , -0.015625 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.597334  , 2.5       
   23.394, 1640.75   , 11.9445   , 11.9722   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.9      , 1000.94   , 997.266   , 0         , 997.266   , 389.453   , 387.109   , 979.453   , 1000.94   , 1         , 1         , 0.389038  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.469   , 222.469   , 0         , 0         , 0         , 0         , 0         , 25.0078   , 25.1953   , 120.773   , 120.773   , 1         , 1         , 1         , 1         , 1.784     , 1.77867   , 0.660589  , 0.70753   , 0.935639  , 0.929108  , 15.7328   , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.859377  , 0.859377  , 0.859377  , 2.10938   , 0.722658  , 1.05469   , 0         , 0.21875   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.586667  , 2.5       
   23.444, 1644      , 11.9167   , 11.8889   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.9      , 1000.94   , 994.609   , 0         , 994.609   , 389.375   , 388.203   , 976.406   , 1000.94   , 1         , 1         , 0.390259  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.328   , 222.328   , 0         , 0         , 0         , 0         , 0         , 25.0781   , 25.1719   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.792     , 1.78934   , 0.676236  , 0.655373  , 0.934418  , 0.927888  , 15.6547   , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.820315  , 0.89844   , 0.878909  , 2.10938   , 0.742189  , 1.09375   , -0.03125  , 0.21875   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.594667  , 2.5       
   23.494, 1652.5    , 12.0278   , 11.9445   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.875    , 1000.94   , 996.094   , 0         , 996.094   , 388.594   , 387.813   , 978.984   , 1000.94   , 1         , 1         , 0.387574  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.422   , 222.422   , 0         , 0         , 0         , 0         , 0         , 25.0547   , 25.125    , 120.82    , 120.82    , 1         , 1         , 1         , 1         , 1.78667   , 1.78134   , 0.691883  , 0.509334  , 0.932587  , 0.926057  , 15.6156   , 33        , 33        , 32.25     , 33        , 33        , 32.25     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.820315  , 0.89844   , 0.878909  , 2.10938   , 0.742189  , 1.09375   , 0.140625  , 0.09375   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.589334  , 2.5       
   23.544, 1644.25   , 12.0278   , 11.8889   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.725    , 1000.94   , 994.531   , 0         , 994.531   , 389.063   , 387.969   , 977.031   , 1000.94   , 1         , 1         , 0.388062  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.516   , 222.516   , 0         , 0         , 0         , 0         , 0         , 25.0781   , 25.1719   , 120.844   , 120.844   , 1         , 1         , 1         , 1         , 1.79734   , 1.81334   , 0.655373  , 0.227687  , 0.931367  , 0.954804  , 15.5765   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.89844   , 0.89844   , 2.10938   , 0.722658  , 1.09375   , 0.140625  , 0.09375   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.594667  , 2.5       
   23.594, 1636      , 11.9445   , 11.8889   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.95     , 1000.94   , 993.984   , 0         , 993.984   , 390.938   , 388.281   , 976.719   , 1000.94   , 1         , 1         , 0.391175  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.328   , 222.328   , 0         , 0         , 0         , 0         , 0         , 25.0781   , 25.2891   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.81334   , 1.81067   , 0.420667  , 0.0764316 , 0.95749   , 0.95633   , 15.4691   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.89844   , 0.89844   , 0.89844   , 2.10938   , 0.722658  , 1.09375   , -0.0625   , -0.0625   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.610667  , 2.5       
   23.644, 1652.5    , 11.8611   , 11.9445   , 1.49902   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.825    , 1000.94   , 993.828   , 0         , 993.828   , 387.578   , 387.656   , 977.656   , 1000.94   , 1         , 1         , 0.388428  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.516   , 222.516   , 0         , 0         , 0         , 0         , 0         , 25.0313   , 25.0313   , 120.844   , 120.844   , 1         , 1         , 1         , 1         , 1.80267   , 1.80267   , 0.10251   , 0.0712159 , 0.959626  , 0.958466  , 15.6644   , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.89844   , 0.859377  , 2.03126   , 0.742189  , 1.05469   , 0.09375   , 0.15625   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.605334  , 2.5       
   23.700, 1645      , 11.9167   , 11.9445   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.8      , 1000.94   , 993.828   , 0         , 993.828   , 387.5     , 386.797   , 977.422   , 1000.94   , 1         , 1         , 0.38678   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.516   , 222.516   , 0         , 0         , 0         , 0         , 0         , 24.9844   , 25.0547   , 120.844   , 120.844   , 1         , 1         , 1         , 1         , 1.80534   , 1.80267   , 0.0816473 , 0.0764316 , 0.960847  , 0.959687  , 15.6156   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.89844   , 0.859377  , 2.03126   , 0.742189  , 1.05469   , 0.09375   , 0.25      , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.608001  , 2.5       
   23.750, 1633.75   , 11.9445   , 11.8611   , 1.49902   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.8      , 1000.94   , 994.766   , 0         , 994.766   , 391.172   , 385.547   , 977.031   , 1000.94   , 1         , 1         , 0.390747  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.258   , 222.258   , 0         , 0         , 0         , 0         , 0         , 24.8672   , 25.3125   , 120.609   , 120.609   , 1         , 1         , 1         , 1         , 1.808     , 1.808     , 0.0816473 , 0.112941  , 0.962678  , 0.961518  , 15.684    , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.89844   , 0.839846  , 2.03126   , 0.722658  , 1.05469   , -0.09375  , 0.328125  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.610667  , 2.5       
   23.810, 1643.75   , 11.9445   , 11.8611   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.775    , 1000.94   , 993.828   , 0         , 993.828   , 389.766   , 386.563   , 976.719   , 1000.94   , 1         , 1         , 0.389038  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.398   , 222.398   , 0         , 0         , 0         , 0         , 0         , 24.9375   , 25.1953   , 120.727   , 120.727   , 1         , 1         , 1         , 1         , 1.808     , 1.808     , 0.086863  , 0.206824  , 0.964204  , 0.963044  , 15.8109   , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.89844   , 0.839846  , 2.03126   , 0.722658  , 1.05469   , 0.125     , 0.328125  , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.610667  , 2.5       
   23.871, 1647      , 11.9445   , 11.8056   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.825    , 1000.94   , 993.828   , 0         , 993.828   , 388.906   , 386.484   , 977.266   , 1000.94   , 1         , 1         , 0.387879  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.422   , 222.422   , 0         , 0         , 0         , 0         , 0         , 24.9609   , 25.1484   , 120.75    , 120.75    , 1         , 1         , 1         , 1         , 1.816     , 1.79467   , 0.112941  , 0.723177  , 0.966035  , 0.934907  , 15.7621   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.89844   , 0.820315  , 1.95313   , 0.703127  , 1.05469   , 0.03125   , -0.03125  , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.613334  , 2.5       
   23.926, 1636.75   , 11.9167   , 11.7778   , 1.49902   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.8      , 1000.94   , 994.219   , 0         , 994.219   , 390.234   , 385.547   , 977.344   , 1000.94   , 1         , 1         , 0.389466  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.352   , 222.352   , 0         , 0         , 0         , 0         , 0         , 24.8672   , 25.2422   , 120.703   , 120.703   , 1         , 1         , 1         , 1         , 1.816     , 1.79467   , 0.149451  , 0.759687  , 0.967561  , 0.933381  , 15.8402   , 33.75     , 33        , 33        , 33        , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.89844   , 0.820315  , 1.95313   , 0.703127  , 1.05469   , 0.03125   , 0.078125  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.613334  , 2.5       
   23.976, 1636      , 11.9445   , 11.8056   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.725    , 1000.94   , 994.922   , 0         , 994.922   , 390.938   , 385.703   , 979.063   , 1000.94   , 1         , 1         , 0.390137  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.305   , 222.305   , 0         , 0         , 0         , 0         , 0         , 24.8906   , 25.2891   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.81067   , 1.78934   , 0.337216  , 0.764903  , 0.969086  , 0.931855  , 15.8207   , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.937502  , 0.859377  , 2.10938   , 0.722658  , 1.09375   , 0.046875  , 0.078125  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.608001  , 2.5       
   24.026, 1646      , 11.8333   , 11.8333   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.9      , 1000.94   , 994.922   , 0         , 994.922   , 388.828   , 385.391   , 979.609   , 1000.94   , 1         , 1         , 0.389893  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.328   , 222.305   , 0         , 0         , 0         , 0         , 0         , 24.8438   , 25.125    , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.79467   , 1.78934   , 0.702314  , 0.764903  , 0.940522  , 0.930329  , 15.8793   , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.937502  , 0.859377  , 2.10938   , 0.722658  , 1.09375   , 0.15625   , 0.078125  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.592001  , 2.5       
   24.076, 1635.75   , 11.8889   , 11.8333   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.875    , 1000.94   , 997.109   , 0         , 997.109   , 390       , 383.906   , 981.719   , 1000.94   , 1         , 1         , 0.389038  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.352   , 222.328   , 0         , 0         , 0         , 0         , 0         , 24.75     , 25.2188   , 120.68    , 120.68    , 1         , 1         , 1         , 1         , 1.78934   , 1.784     , 0.738824  , 0.754471  , 0.938996  , 0.928803  , 15.8793   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 1.01563   , 0.937502  , 0.878909  , 2.03126   , 0.742189  , 1.09375   , 0.15625   , 0.140625  , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.586667  , 2.5       
   24.126, 1638.5    , 11.9167   , 11.8056   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.95     , 1000.94   , 995       , 0         , 995       , 390.703   , 385       , 979.766   , 1000.94   , 1         , 1         , 0.390259  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.305   , 222.281   , 0         , 0         , 0         , 0         , 0         , 24.8203   , 25.2656   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.79467   , 1.78934   , 0.749256  , 0.723177  , 0.93747   , 0.927277  , 15.8598   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 1.01563   , 0.937502  , 0.878909  , 2.03126   , 0.742189  , 1.09375   , 0.09375   , 0.140625  , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.592001  , 2.5       
   24.176, 1637.25   , 11.8889   , 11.8056   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.925    , 1001.02   , 995.234   , 0         , 995.234   , 390.391   , 385.156   , 980.469   , 1001.02   , 1         , 1         , 0.390564  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.305   , 222.305   , 0         , 0         , 0         , 0         , 0         , 24.8438   , 25.2422   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.78667   , 1.78134   , 0.754471  , 0.603216  , 0.935944  , 0.925751  , 15.7523   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.859377  , 0.839846  , 1.95313   , 0.742189  , 1.05469   , 0.234375  , 0.265625  , 0.0117188 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.589334  , 2.5       
   24.226, 1637.75   , 11.9445   , 11.8611   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.95     , 1001.02   , 997.656   , 0         , 997.656   , 390.391   , 384.844   , 983.828   , 1001.02   , 1         , 1         , 0.389954  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.305   , 222.305   , 0         , 0         , 0         , 0         , 0         , 24.8203   , 25.2422   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.78134   , 1.77334   , 0.74404   , 0.47804   , 0.934418  , 0.924226  , 15.6742   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.859377  , 0.839846  , 1.95313   , 0.742189  , 1.05469   , 0.234375  , -0.109375 , 0.0117188 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.584001  , 2.5       
   24.276, 1643.75   , 11.9445   , 11.8333   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5168   , 83.975    , 1001.02   , 994.453   , 0         , 994.453   , 389.219   , 386.719   , 980.625   , 1001.02   , 1         , 1         , 0.389038  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.398   , 222.398   , 0         , 0         , 0         , 0         , 0         , 24.9609   , 25.1719   , 120.727   , 120.727   , 1         , 1         , 1         , 1         , 1.792     , 1.80534   , 0.697099  , 0.112941  , 0.932893  , 0.95279   , 15.4594   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.820315  , 0.859377  , 1.95313   , 0.781252  , 1.09375   , 0.28125   , -0.109375 , 0.0117188 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.594667  , 2.5       
   24.326, 1633      , 11.9167   , 11.8333   , 1.50391   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.975    , 1001.02   , 994.609   , 0         , 994.609   , 391.641   , 387.344   , 981.406   , 1001.02   , 1         , 1         , 0.391236  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.305   , 222.305   , 0         , 0         , 0         , 0         , 0         , 25.0078   , 25.3359   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.81334   , 1.81067   , 0.206824  , 0.0816473 , 0.959626  , 0.954926  , 15.3519   , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.781252  , 0.878909  , 1.875     , 0.800783  , 1.09375   , 0.015625  , -0.109375 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.610667  , 2.5       
   24.389, 1639.5    , 11.9445   , 11.8333   , 1.49902   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.875    , 1001.02   , 993.906   , 0         , 993.906   , 391.719   , 388.125   , 981.328   , 1001.02   , 1         , 1         , 0.391297  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.234   , 222.234   , 0         , 0         , 0         , 0         , 0         , 25.0547   , 25.3359   , 120.586   , 120.586   , 1         , 1         , 1         , 1         , 1.81334   , 1.81067   , 0.0920786 , 0.0816473 , 0.960847  , 0.956147  , 15.264    , 33.75     , 33.75     , 33        , 33.75     , 33.75     , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.937502  , 0.781252  , 0.878909  , 1.875     , 0.800783  , 1.09375   , 0.140625  , -0.09375  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.610667  , 2.5       
   24.439, 1643.25   , 11.8889   , 11.9445   , 1.49902   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.875    , 1001.02   , 993.828   , 0         , 993.828   , 388.672   , 387.109   , 981.719   , 1001.02   , 1         , 1         , 0.38855   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.375   , 222.375   , 0         , 0         , 0         , 0         , 0         , 24.9844   , 25.125    , 120.703   , 120.703   , 1         , 1         , 1         , 1         , 1.81067   , 1.808     , 0.0816473 , 0.086863  , 0.962373  , 0.957673  , 15.3812   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.859377  , 0.839846  , 1.95313   , 0.781252  , 1.05469   , 0.140625  , -0.1875   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.608001  , 2.5       
   24.489, 1635      , 11.8056   , 11.8333   , 1.50879   , 3         , 37.5      , 14.5678   , 5.09804   , 13.5872   , 83.925    , 1001.02   , 993.828   , 0         , 993.828   , 391.016   , 385.703   , 981.328   , 1001.02   , 1         , 1         , 0.389954  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 222.328   , 222.328   , 0         , 0         , 0         , 0         , 0         , 24.8672   , 25.2891   , 120.656   , 120.656   , 1         , 1         , 1         , 1         , 1.80267   , 1.8       , 0.0816473 , 0.107726  , 0.963898  , 0.959199  , 15.6449   , 33        , 33        , 33        , 33        , 33        , 33        , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.976565  , 0.859377  , 0.839846  , 1.95313   , 0.781252  , 1.05469   , 0.078125  , -0.1875   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 27        , 93.75     , 69        , 0.605334  , 2.5       
